index	Transcript	AAOL	AAOJ	AAOF	AAOD	AAOC	AAOB	AAO6	AAO4	AAO3	AANV	AANR	AANJ	AANI	AAM4	AAM3	AAM2	AALZ	AALY	AALX	AALW	AALT	AALS	AALR	AALQ	AALP	AALO	AALN	AALG	AALF	AAL7	AAL5	AAKM	AAKL	AAKH	AAKD	AAHT	AAHN	AAHL	AAHG	AAHC	AAHA	AAH8	AAH4	AAH3	AAH2	AAH0	AAGZ	AAGX	AAGW	AAGV	AAGT	AAGS	AAGP	AAGO	AAGN	AAGM	AAGK	AAGJ	AAGG	AAGF	AAGE	AAGC	AAGA	AAG9	AAG8	AAG7	AAG6	AAG5	AAG3	AAG0	AAFZ	AAFY	AAFV	AAFO	AAFN	AAFM	AAFL	AAFJ	AAFI	AAFH	AAFE	AAF8	AAF6	AAF4	AAF1	AAEX	AAEW	AAAL	AA61	AA4L	AA1I	AA1H	AA1G	AA0N	AA0H	AA0F	AA0E	AA0D	AA0B	AA06	AA05	A9T9	A9SE	A9D6	A9D5	A94I	A94D	A912	A90Y	A90W	A90S	A90Q	A90P	A8S3	A8S2	A8JY	A8JX	A8JW	A8JP	A8H5	A8H4	A8H1	A8G4	A8D5	A8AE	A8AD	A8AC	A8AB	A8AA	A8A9	A8A8	A89B	A84Y	A84X	A84W	A7V5	A7V4	A7V3	A7U4	A7U3	A7U2	A76C	A6J6	A6IS	AAKO	AAKG	AAHP	AAGY	AAGI	AAFG
LCE1C	LCE1C-002	0.0	0.0	0.0	0.0	0.35901900000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.472796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.362621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.417418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.187528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.2384	0.282586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE1C	LCE1C-001	0.0	0.0	0.0	0.0	0.0978935	0.0	0.0	0.0365572	0.0	0.0	0.0	0.0	0.0	0.0	0.06257330000000001	0.0	0.0	0.0	0.674655	0.15640199999999999	0.08913650000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0597528	0.05681169999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01187	0.0	2.45348	0.0	0.0	0.0	0.0	0.0516269	0.053136	0.0	0.0	0.0509409	0.0	0.0	0.0	0.0	0.0	0.0	0.0920166	0.0	0.314952	0.0	0.0488694	0.0	0.0	0.052014599999999994	0.0	0.0	0.031354400000000004	0.09353810000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06739980000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0755917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0326019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0700962	0.0	0.0	130.537	0.0524813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0320327	0.0
LCE1B	LCE1B-001	0.0	0.0	0.0	0.0	0.0481466	0.0	0.0	0.0361661	0.0	0.0	0.0	0.0	0.0	0.0155596	0.0975498	0.0214854	0.0	0.0	0.292112	0.0	0.0446782	0.0	0.0	0.0	0.0	0.0	0.0934039	0.107097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.734284	0.0	0.45081099999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07876330000000001	0.0210742	0.0312748	0.0488142	0.0	0.0	0.0	0.0487622	0.0	0.0287564	0.0	0.0509607	0.0	0.0	0.0	0.0	0.0	0.066837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0283296	0.0	0.0	0.0	0.0	0.020547299999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0724529	0.0	0.0242827	29.9105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE1A	LCE1A-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6335310000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1213900000000003	0.0	0.33512800000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0481719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.4233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE6A	LCE6A-001	0.289935	0.0	0.24495300000000003	0.0	0.0	0.0	0.11232400000000001	0.11551900000000001	0.046551499999999996	0.048400599999999995	0.0	0.0970317	0.0	0.0	0.0	0.0	0.0	0.0	0.12048299999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11721500000000001	0.055931100000000004	0.0360392	0.03932619999999999	0.0	0.0	0.542912	0.0	0.0	0.0	0.0	0.0	0.136451	0.0	0.30846399999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.223057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0445858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051871	0.0	0.0	0.053177300000000004	0.077586	0.0409195	0.0	0.0	0.0611197	0.0	0.0483158	0.0859855	0.054809300000000005	0.20731100000000002	0.0	0.0	0.162724	0.0	0.0	0.0	0.08613580000000001	0.0	0.0516039	0.0948557	0.0	0.0	0.0569003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0635396	0.134235	0.05403290000000001	0.0	0.559588	0.0458519	0.0	0.0	0.0	0.0525664	0.0	0.374609	0.0384666	0.0518095	0.07944789999999999	0.0	0.06918989999999998	0.0	30.3249	0.0	0.09375499999999999	0.0	0.0857406	0.0	0.0	0.175199	0.27457	0.0296526	0.0380325	0.08531975	0.0	0.0307006	0.0	0.0197997	0.0
SMCP	SMCP-001	0.085647	0.0	0.181563	0.539261	0.192584	0.0	0.0	2.15083	0.0	0.147625	0.0	0.0	0.0	0.0505559	0.0	0.0698683	0.211389	0.5879770000000001	0.183867	0.0	1.97837	0.259614	0.0	0.0	0.0	0.0	0.0488539	0.0834178	0.0	0.0460288	0.0	0.0	0.0	0.22138000000000002	0.0535876	0.0	0.0	0.0270135	0.0	0.0	0.0	0.06966069999999999	0.0	0.0	0.0	0.0	0.0	0.36395900000000003	0.0	0.231852	0.0	0.0	0.6962659999999999	0.0	0.0418637	0.08609800000000001	0.0	0.0292197	0.0	0.16724	0.0	0.0	3.62704	0.0340379	8.28373	0.22864299999999999	0.866834	0.0464961	0.0826888	0.119118	0.0	0.0807107	0.0848589	0.6954640000000001	0.0	0.0	71.6206	0.543924	0.235904	0.0333921	5.5547	0.193092	0.181086	0.0880156	0.0	2.82879	0.0	0.052044900000000005	0.0	0.0	0.0	0.961355	0.0	0.0	0.0255762	0.0	0.0	0.12360299999999999	0.0	0.0	0.204307	0.0326993	0.0426725	0.0	0.0	0.0	0.0	0.0	0.0	0.0377131	0.0	0.0	0.0	0.34089400000000003	0.0	0.192529	0.0	0.126939	0.029966900000000005	0.5559	0.104163	0.19325799999999999	0.0	0.0	0.0	0.0635905	0.5980989999999999	0.029260900000000003	0.19830899999999999	0.0	0.0	0.0	0.0	0.0	0.038158300000000006	0.0349235	0.0	0.0	0.0	0.0	0.07860189999999999	0.0357519	0.0	0.0	0.07188615	0.0	0.1336324	0.0480758	0.04126515	0.0
IVL	IVL-001	0.0	0.0158391	0.0	0.0	0.545676	0.00916344	0.0	0.0	0.0	0.0	0.0	0.0	0.122422	0.00697859	4.86691	0.09476960000000001	0.0	0.06558760000000001	89.9206	0.0	0.363617	0.0867844	0.0	9.0315	0.055196800000000004	0.259569	0.0445582	1.3506	0.0	0.014138499999999998	0.00920084	0.013422100000000001	0.0	0.0	0.0	0.0	0.0	0.00848483	0.0	0.0	0.0	0.0	0.169877	0.0	0.027151099999999997	0.0	0.0	3.44869	0.0	19.2245	0.011308799999999999	0.0587573	0.6075520000000001	0.0171455	0.012808799999999999	0.0915134	0.171503	0.0265452	0.114258	0.0685988	0.0450485	0.217731	0.0	0.0	0.0	0.0	4.1769300000000005	0.235064	1.40574	0.0	0.835583	0.0	0.0	0.0104888	0.0	0.007764699999999999	0.0115155	5.56121	0.0235295	0.0	0.0	0.0	0.0	0.0	0.0	0.017721	0.0	0.0	0.11602	0.027565	0.0	0.011028200000000002	0.0	0.0	0.0	0.0	0.0	0.153272	0.0	0.0166149	0.0	0.0	0.0	0.0	0.0	0.0221607	0.0	0.0	0.06402290000000001	0.0	0.0	0.0	0.0	0.458625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00653335	0.22375599999999998	0.0	0.0	0.0197076	0.0	0.0	0.0121652	0.00936879	0.00880947	0.0	0.0894982	208.68900000000002	0.26301199999999997	0.0	0.0	0.0	0.0190082	0.27074499999999996	0.0	0.0	0.0	0.00891737	0.0119316	0.0162599	0.0	0.00461938	0.631905	0.0
SPRR4	SPRR4-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06472869999999999	0.0	0.0	0.0	0.0	0.0	0.0	1.28653	0.0	0.0	0.0	13.705	0.0	0.472731	0.0	0.0	0.0	0.0	0.0	0.0	0.0459619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0442477	0.0	0.0	0.0	0.0	9.00158	0.0	3.09077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0450245	0.0	0.0	0.0	0.0	0.0	0.08342949999999999	0.0	0.504832	0.0	0.0	0.0	0.0551227	0.0	0.0	0.0	0.0	0.0	0.7079880000000001	0.804423	0.0	0.0	0.0357334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11903599999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0371766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	390.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02698495	0.0	0.0
SPRR1A	SPRR1A-001	0.0	0.270149	0.0	0.152075	1.25139	0.0	0.0	0.0	0.0	0.0	0.383521	0.0	0.411731	0.0	13.5188	0.0	0.0	0.277199	281.369	0.0	0.680532	0.0	0.0	18.5732	0.0	1.9910400000000001	0.0	0.685976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.429684	0.0	0.0	0.0	0.0	3.3647199999999997	0.0	46.4572	0.499216	0.23780300000000001	0.679087	0.0	0.0	0.0	0.0	0.154603	2.27408	0.17372100000000001	0.0	0.0	0.333262	0.0	0.133143	0.0	3.01803	0.30251999999999996	1.14689	0.0	0.0	0.0	0.228452	0.0	0.0	0.0	0.19433399999999998	1.97249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.303323	0.73468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.443328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.184586	0.0	0.0	0.0	0.0	0.0	0.0	584.686	0.389563	0.0	0.0	0.0	0.0	0.409539	0.0	0.0	0.0	0.30790100000000004	0.0	0.132637	0.0	0.0	0.733745	0.078957
SPRR3	SPRR3-001	0.0	0.43606300000000003	0.0	0.0	13.4893	0.277523	0.0	0.0	0.0	0.0	0.0	0.0	0.0669687	0.0	3.8005699999999996	0.444907	0.0	3.36378	203.03099999999998	0.894316	0.421196	0.5551	0.539553	57.0125	0.251327	0.367879	0.888007	4.7749	1.0187700000000002	0.0	0.0529689	0.038336300000000004	0.0	0.0	0.0928201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.42028	0.0	0.0385918	0.0	0.0	4.18386	0.0	35.103	10.7539	1.62945	1.8541	0.12306900000000001	0.0	0.585962	1.1556600000000001	0.394812	2.86028	0.697108	0.0423717	0.421966	0.0	0.0	0.0	0.45571300000000003	5.33828	0.472009	9.31616	0.0	3.58983	0.0	11.0066	0.029803700000000002	0.0	0.0459657	0.0	1.8381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.27275	3.17863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24155100000000002	0.024241099999999998	0.0	0.0	0.0	0.209919	0.0	0.0	2.9177	0.0374131	0.0	0.48899499999999996	0.0	0.0	0.0	0.0	0.32239	0.1468	0.0	0.0	0.0	0.05213969999999999	0.0	0.0	0.0372716	1.4360600000000001	0.0	0.0	0.0833456	0.0	0.0	0.0	0.0	0.146276	0.0	0.19480999999999998	130.841	0.368306	0.0	0.0	0.0	0.0	1.68156	0.0	0.0	0.0	0.0	0.0	0.2247905	0.0	0.02733955	3.410015	0.0
SPRR3	SPRR3-201	0.0	0.0	0.0	0.0	0.00647474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.444353	0.0	0.0	0.17949	24.1374	0.394973	0.0	0.0	0.0	3.6374199999999997	0.0	0.0	0.0	0.170353	0.26321100000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43471899999999997	0.0	0.0	0.0	0.0	0.146823	0.0	3.52812	0.0	0.156622	0.0	0.0	0.0	0.384128	0.0	0.0	0.747805	0.08859539999999999	0.0	0.0	0.0	0.0	0.0	0.0	1.46411	0.0	0.777475	0.0	0.5727180000000001	0.0	0.184695	0.0	0.0	0.0	0.0	0.7779729999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07215650000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.7405	0.0	0.0	0.0	0.0	0.0	0.255004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56815e-10	0.0
SPRR3	SPRR3-003	0.0	0.0	0.0	0.0	2.2290400000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0331153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08748810000000001	0.0	2.9072500000000003e-09	0.0	0.0	0.0278356	0.0	0.0	0.0	0.539299	0.0	0.45251199999999997	0.0	0.9147	0.0533485	0.185444	0.0	0.053302199999999994	0.0	0.04953780000000001	0.0	0.051519100000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0162671	0.0517891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072501	0.0230745
SPRR3	SPRR3-002	0.0	0.0	0.0	0.0	0.16314800000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37895	0.0	0.0	0.0	0.0	0.23811300000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222386	0.0	1.46641	0.16344	0.0	0.0	0.0	0.0	0.0	0.147418	0.0	0.0817102	0.146689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.103466	0.17510599999999998	0.0	0.0	0.0	0.36493600000000004	0.0	0.0	0.0	0.0	0.0	0.0841212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12469000000000001	0.296723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32611100000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.300267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105434	0.0
SPRR1B	SPRR1B-001	0.0	0.625811	0.0	0.0	7.27505	0.16061	0.0	0.0	0.0	0.0	0.0	0.0	2.82928	0.0	54.547	0.045103500000000005	0.0	1.31035	446.254	0.524628	2.75316	0.22914299999999999	0.202124	22.1151	0.24806599999999998	2.6585099999999997	0.6037399999999999	3.8713900000000003	5.59205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1297	0.0	0.061789199999999996	0.0	0.0	42.9461	0.0	147.55200000000002	1.62988	0.389803	1.49233	0.0	0.0	0.707381	0.414994	0.320851	2.06108	0.44075600000000004	0.0	0.10419400000000001	0.0	0.0	0.0	0.9265559999999999	25.3071	1.0692700000000002	10.4065	0.0	10.9233	0.0	12.3947	0.0	0.0	0.0	0.103102	16.4786	0.0533789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.77362	2.23333	0.0	0.0	0.0	0.0	0.0	0.0936032	0.0	1.3367200000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.048959699999999995	1.43953	0.0	0.0	0.143826	0.0	0.0	0.0	0.0	0.0	0.0	0.0326873	0.0	0.0	0.0	0.0	0.0	0.0	0.371904	0.0	0.0	0.043903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2074.07	1.17959	0.0	0.0	0.0	0.0	21.575	0.0	0.0	0.0	0.0	0.0	0.071323	0.0	0.127235	0.54799	0.0
SPRR2D	SPRR2D-001	0.0	0.704268	0.261454	0.0	0.102036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16907	0.131187	0.0	0.194389	6.17574	0.0782204	0.874343	0.832888	0.149169	0.333858	0.133354	0.0	0.579692	0.0511745	0.20260999999999998	0.0	0.0	0.0	0.0903765	0.0	0.0	0.0	0.051814400000000004	0.033321300000000005	0.101615	0.115975	0.0	0.041765199999999995	0.5945050000000001	0.0	0.0	0.0	0.0	0.7709060000000001	0.0	4.40339	0.0456947	0.11441400000000002	0.138423	0.0	0.0	0.0827846	1.90392	0.035544099999999995	0.09797439999999999	0.149646	0.0589246	0.300619	0.05792130000000001	0.0415211	0.121202	0.0	0.36911	0.0	0.135519	0.0	0.0789388	0.0	0.446006	0.296698	0.14592	0.0319373	0.053788800000000005	0.0	0.0948874	0.0	0.403237	0.0	0.06236900000000001	0.0	0.140001	0.07210069999999999	0.0	0.0741727	2.81	0.8350200000000001	0.0	0.104807	0.0	0.0	0.0	0.1663	0.10156	0.12312999999999999	0.0	0.0	0.0	0.0	0.052226	0.0477363	0.0	0.0888921	0.0	0.057066399999999996	0.043063699999999996	0.0	0.053696900000000006	0.0	0.0	1.2382	0.0	0.029176799999999996	0.0413767	0.0	0.07201010000000001	0.0320398	0.0	0.0	3.23179	0.0	0.145901	0.0	0.0677741	0.0	0.106869	0.0	0.034113599999999994	0.0631038	0.045129	56.9996	0.15464	0.0	0.0	0.0	0.0744847	0.246637	0.03202290000000001	0.0	0.0950882	0.283227	0.0522895	0.1126365	0.0	0.069967	0.122575	0.01854095
SPRR2D	SPRR2D-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.157086	0.0	0.0	0.0	0.0	0.0901589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPRR2D	SPRR2D-002	0.0	0.0	0.089049	0.0351125	0.0	0.0	0.0	0.0966547	0.0	0.0	0.0	0.0238708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.131984	0.0	0.0332395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07928560000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0717939	0.0	0.0	0.0	0.16000799999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0755472	0.0	0.0	0.0	0.0	0.0	0.07233880000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0329857	0.0	0.0	0.0254655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136954	0.029499900000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032792199999999994	0.188187	0.091993	0.0	0.0	0.0	0.0	0.0
SPRR2D	SPRR2D-004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.157019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0631644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036398400000000004	0.0	0.0	0.0	0.0	0.0374104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPRR2A	SPRR2A-001	0.0	0.0	0.140663	0.309427	5.09088	0.0	0.0	0.107128	0.0	0.0	0.102273	0.0	0.0	0.0	0.235983	0.0	0.0	0.06084540000000001	30.6883	0.0	0.101145	0.0487092	0.041927400000000004	0.18817899999999999	0.08325419999999999	0.160653	0.180275	0.310179	0.0317914	0.0	0.0	0.0	0.0	0.0423923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0392156	0.0	0.0	0.0	0.0	0.0527475	0.059244000000000005	0.0	2.61939	0.08541439999999999	0.0	0.0	0.0	0.0	0.0716156	0.0	0.0331853	0.0923548	0.0	0.0	0.0495842	0.06855610000000001	0.0	0.179426	0.08546089999999999	0.0865615	0.0	0.387869	0.0	0.0	0.0	0.415379	0.09729220000000001	0.0	0.0	0.21026599999999998	0.296707	0.0	0.0	0.042076300000000004	0.0443221	0.0	0.0	0.0	0.0	0.0	0.06881419999999999	0.0639891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0446964	0.0408361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0427332	0.0	0.0	0.0	0.047245499999999996	0.0396315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026198400000000004	0.0	0.0	0.0	0.0	0.0	0.0	22.6158	0.0453898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0732222	0.02917065	0.04363085	0.0	0.0	0.1245825	0.0
