index	Transcript	AASW	AASV	AAPN	AAAR	AA7I	AA7D	AA7B	AA4G	AA4D	A9VB	A9GR	A9GQ	A9GO	A9GN	A9GM	A9GL	A9GK	A9GJ	A9GI	A9GH	A9GG	A9GF	A9FR	A9FQ	A9FP	A9FO	A9CJ	A97I	A97H	A93F	A93E	A93D	A93C	A939	A938	A8WG	A8WC	A8W8	A8W5	A8T8	A8T6	A8Q7	A8O2	A8NW	A8NV	A8NU	A8NT	A8NS	A8NR	A8NQ	A8NN	A8NM	A8NL	A8NK	A8NJ	A8NI	A8NH	A8NG	A8NF	A8NE	A8JE	A8JD	A8I1	A8I0	A8HZ	A8EZ	A8EY	A8EX	A8EW	A8EU	A8ET	A8ER	A8EQ	A8EP	A8EO	A893	A891	A88Z	A88Y	A88W	A88V	A88T	A88S	A7RB	A7HZ	A7HY	A7HX	A7HW	A7HV	A7DP	A7BO	A6Y2	A6Y0	A6XQ	A6XG	A6WC	A6VZ	A6QS	A6L6	A6L4	A6KZ	A6FW	A6FU	A6FH	A6FG	A6FE	A6FD	A6FB	A6FA	A6F8	A6DQ	A6DN	A6BW	A6BV	A625	A5U7	A5U6	A5U5	A5S3	A5M8	A5B8	A56G	A51D	A50L	A4QT	A4QS	A4P3	A4OX	A4OW	A4OU	A4OT	A4OS	A4OP	A4ON	A4OI	A4OH	A4OE	A4MR	A4MQ	A4A9	A4A8	A4A6	A4A5	A4A4	A4A3	A4A2	A4A1	A49Y	A49X	A49W	A49V	A49U	A49S	A49R	A49P	A49O	A49N	A49M	A49L	A49K	A43M	A43J	A43I	A43H	A43E	A3YC	A3YB	A3YA	A3Y9	A3QL	AASX	A7RE	A7RC	A6RF	A6RE	A4OR	A4OQ	A4OO	A4OM	A4OJ	A4OG	A4OF	A43C	A3I8
FLG2	FLG2-001	0.0144179	0.0241753	0.190747	0.0703006	0.48205200000000004	0.008498499999999999	0.0590389	0.09528389999999999	0.053357299999999996	1.71143	0.0391476	0.043549199999999996	0.0415356	0.0400154	0.0428961	0.0778217	0.010001999999999999	0.0269817	0.00776021	0.0518509	0.144178	0.0274404	0.0488831	0.327154	0.00507359	0.192909	0.0367333	0.08996130000000001	0.102721	0.0638148	0.0389731	0.0377038	0.0811927	0.0101113	0.032322199999999995	0.0616345	0.0207193	0.0805819	0.0	0.057854199999999995	0.760717	0.110268	0.037767400000000007	0.282828	0.0454699	0.013407200000000001	0.0455908	0.06583889999999999	0.0442074	0.0765026	0.026203800000000003	0.0166162	0.014274200000000003	0.283077	0.05697959999999999	0.022055099999999998	0.0231849	0.093154	0.036711	0.0175283	0.060323800000000004	0.0220308	0.028082299999999998	0.0523487	0.9038639999999999	0.08586339999999999	0.00983117	0.0930086	0.288512	0.0219329	8.37096	0.0434265	0.0335461	0.0773491	0.0443777	0.0701584	0.022653799999999998	0.210169	0.30259899999999995	0.00749527	0.0261166	0.10931800000000001	0.5852729999999999	0.116775	0.0417704	0.034657099999999996	0.046836699999999995	0.109143	0.00897339	0.0179039	0.0339081	0.0531472	0.23490500000000003	1.7532599999999998	0.013904900000000001	0.437461	0.050952300000000006	0.031430200000000005	0.045885699999999995	0.194555	0.0328461	0.0659443	0.0322162	0.033343199999999996	4.5292900000000005	0.00823684	0.200719	0.0271512	3.22154	0.013864099999999999	0.0154405	0.0118583	0.104824	0.056274300000000006	0.208315	0.0821587	0.167518	0.0196165	0.0659081	0.0276743	0.024981299999999998	0.092125	3.32047	0.0591649	0.0176048	0.0356085	0.150266	0.031050400000000002	0.0463444	0.039830199999999996	0.0333395	0.014678899999999998	0.0587345	0.029199700000000002	0.0437837	0.04523	0.0489516	0.724765	0.459529	0.041566900000000004	0.0232674	0.016133	0.0268526	0.0571494	1.13994	0.151347	0.145494	0.1667	0.029808299999999996	0.033334300000000004	0.0124396	0.05812819999999999	0.155135	0.14310799999999999	0.056276599999999996	0.0107464	0.056829	0.023650900000000002	0.0550413	0.174995	0.035671	0.039786400000000006	0.0235336	0.070254	0.0245864	1.26909	0.029712099999999998	0.031772800000000004	0.672126	0.015686000000000002	0.0291497	0.07013155	0.085001	0.5992155	0.1140629	0.02649955	0.02781695	0.03009945	0.05007255	0.02156735	0.02364835	0.07935155	0.0232864	0.02742215
CRNN	CRNN-001	0.304108	0.057814300000000006	2.5560400000000003	8.78025	0.210981	0.5544399999999999	0.11115799999999999	0.842009	0.0	86.5587	0.00845191	0.0	0.0	0.0	11.1803	0.127532	0.0	0.00916757	0.060002	0.8314540000000001	0.0	0.0	0.0	0.17591800000000002	0.209209	13.0586	0.0	0.0471624	0.0376471	9.086110000000001	0.133888	0.0	1.90515	0.0	0.731326	0.0	0.0	130.766	0.156797	8.15367	46.4862	0.10395499999999999	0.015808199999999998	1269.88	19.664	1.9190900000000002	0.009620299999999998	0.0381862	0.33684200000000003	1049.6	0.0443035	0.020578700000000002	0.0	2512.2	1.57859	0.0166338	0.0	0.11779500000000001	0.010537399999999999	0.0233296	0.037136800000000005	4.688219999999999	30.9846	0.46025699999999997	55.3872	0.029435500000000003	0.221281	846.9630000000001	40.4936	4.08839	5.23231	0.020827500000000002	0.0168076	916.3889999999999	0.0997741	818.755	0.0	12.6045	166.38	0.139477	58.0643	3455.63	1.80885	332.121	0.123975	15.5117	2.22765	0.302294	0.0	0.0	0.760572	0.568485	1622.08	396.566	0.0	4143.46	0.0	0.0	87.8648	976.245	0.0	674.3610000000001	0.0	4.60728	27.6053	0.0100742	881.9680000000001	0.15044000000000002	1193.45	0.0123125	0.217123	0.134394	2.64439	1.57991	184.47799999999998	0.0	0.0812336	9.34598	281.855	28.4459	9.19314	1552.34	0.6989390000000001	0.0	0.0	1.63289	74.1872	0.0	0.7797229999999999	0.0321352	0.0	0.0	0.0	0.284821	0.0	0.5974550000000001	818.852	0.30295	404.348	0.0	4.32874	0.745784	0.0598672	0.314152	329.652	0.202408	0.5616680000000001	4.05241	0.0592735	0.00874995	0.0	0.010381399999999999	803.6469999999999	0.8968389999999999	10.3929	0.0	0.167415	0.423461	0.0	0.123869	0.0252048	0.0432434	0.589953	0.35784	0.0178974	415.30400000000003	3.4463699999999995	12.754000000000001	0.206017	0.32085199999999997	0.04098425	0.54413	0.4522835	407.92144	3109.1860225	0.116643	0.00305921	0.02701675	32.159138	5.3482714	29.882975725	0.003293825	0.0	0.9659595
S100A9	S100A9-001	51.5004	3461.15	8371.44	738.072	2360.18	1495.23	316.10900000000004	8042.49	21.2224	4796.68	3.75555	57.8516	13.7631	323.555	1617.2	15.2435	48.8275	6.54397	89.34700000000001	32.3016	14.4894	124.55	333.225	1479.72	54.7789	2983.77	118.066	1503.62	10256.8	7420.12	55.0267	56.1687	101.177	26.8061	310.314	64.3222	4.686030000000001	1877.17	694.297	7051.85	8179.62	684.6089999999999	885.441	12049.7	1130.52	55.1963	38.9598	56.9781	41.9898	17680.7	222.202	82.2419	146.391	16078.8	10.8969	13.8563	48.9052	86.3055	27.1725	21.8133	174.287	1857.51	1998.5	3293.62	4992.24	25.4955	922.072	13119.1	13055.1	6631.49	17699.9	1590.24	57.825	8541.87	19.3476	6397.98	80.5745	8727.63	4207.67	18047.8	1462.25	24497.2	3803.58	2813.08	111.32600000000001	1640.76	2194.81	3211.35	1801.78	25.211	102.53	502.63800000000003	27115.4	7528.62	2.3003099999999996	32233.0	42.6847	4021.45	10734.4	14161.2	192.88099999999997	13172.5	2312.84	1262.0	32870.0	200.828	9752.19	14.1445	18240.4	32.8773	144.525	100.883	511.649	608.194	898.909	901.008	2351.01	1180.05	2242.57	633.737	15238.3	15381.4	6809.4	272.906	30.2072	368.906	6651.17	11.3893	713.068	41.3524	20.0027	1758.9	449.134	255.05599999999998	39.9766	43.7021	6292.36	3301.56	2890.81	1155.7	180.685	267.035	111.057	73.2058	9406.54	1553.49	8198.82	441.04900000000004	418.69800000000004	3953.96	17.6713	2334.69	23523.6	1562.23	1020.94	142.773	1612.43	7389.56	2054.22	1172.82	12.575999999999999	260.643	9.96497	1644.25	16.1614	3765.97	222.12900000000002	3360.8	6922.18	407.80800000000005	15.437175	15.95375	1269.8575	6829.695	14465.50475	8.47371	438.1015	12.916285	4257.2025	49.8846	1620.77203	17.903515	177.362875	386.98675
S100A12	S100A12-001	1.4853399999999999	10.6157	109.367	2.62695	13.3877	13.4375	0.875864	19.8156	0.41667200000000004	64.4295	0.832516	0.139913	0.558502	5.02717	28.5992	0.08257719999999999	4.47737	0.6335970000000001	2.2723299999999997	0.6843020000000001	0.544922	0.0	0.954441	23.7761	1.3454	7.33731	18.4028	10.8486	128.001	687.632	1.47403	4.67656	2.59278	3.19537	1.9771	0.408596	0.0	6.941610000000001	4.94496	91.1774	170.915	0.8232799999999999	3.2069799999999997	137.39700000000002	10.9212	1.25473	1.01043	1.5319	0.719515	35.8724	1.6414900000000001	2.50522	23.4298	45.9437	0.41751000000000005	0.610499	1.40485	2.29149	1.0102	1.05277	4.463480000000001	12.956	4.7853900000000005	201.417	63.6925	0.951042	4.068219999999999	126.195	154.546	67.907	1060.97	11.5574	1.23421	56.4205	1.0706799999999999	41.1799	0.8528889999999999	942.1039999999999	51.943999999999996	225.42	4.7470099999999995	75.515	5.81262	13.6982	4.55167	9.5997	104.81	85.7518	7.6492	1.71233	5.480630000000001	22.6324	118.67	232.791	0.215405	100.773	1.41527	29.824	67.4689	73.1939	2.61042	175.903	6.15543	4.46681	640.279	4.9663699999999995	49.5123	0.43786899999999995	56.3255	2.8892599999999997	8.88777	0.46901899999999996	5.69876	1.8942	7.615539999999999	15.6626	5.02126	2.36278	9.26688	4.10996	1998.04	51.7956	28.0259	6.25418	0.442039	1.16134	27.7082	1.03673	10.2168	0.532358	2.3962	9.53642	5.38015	2.9761	0.17469300000000001	0.326123	23.4871	118.939	10.575	8.06653	2.21011	0.781898	0.559026	5.17324	124.32700000000001	23.718000000000004	76.3789	8.154919999999999	40.8051	5.90747	0.17496	17.5579	677.454	132.65200000000002	6.3810400000000005	0.7418859999999999	30.1074	56.041000000000004	8.7929	23.4579	1.13504	4.32987	0.109851	29.3814	1.04935	25.0508	0.226528	15.2186	140.11700000000002	5.7740599999999995	0.2312677	0.2807955	16.584125	105.6292	42.93911	0.390512	6.120625	0.316385	76.08558	0.614315	10.221264	0.4697905	13.696495	7.93429
S100A8	S100A8-002	3.68756	121.575	98.9482	10.3452	225.896	375.76099999999997	11.4095	1635.34	0.0	103.096	1.3449	1.66025	0.0	9.42708e-06	16.979	3.40945	16.8084	0.905611	12.5849	3.90887	0.0	1.00909	36.6573	16.7915	4.25605	50.3867	4.373	37.0738	143.905	176.66400000000002	1.8017900000000002	4.82715	0.0	4.19599	0.0	2.0831499999999997e-08	0.0	85.8452	0.0	95.7816	203.31400000000002	11.4538	71.2804	587.451	103.723	3.6636	3.3191599999999997	6.0120000000000005	1.7121599999999998e-08	95.0389	10.5873	0.0	9.37227	1583.02	10.1588	0.44231800000000004	1.49903e-07	2.7411	0.467499	0.5216109999999999	166.892	77.5315	228.59599999999998	184.05599999999998	238.37599999999998	15.3669	24.1738	1061.18	166.795	218.196	8479.43	15.0063	3.2636	345.6	1.6370100000000002e-07	157.69899999999998	0.0366953	479.811	61.8137	3647.85	488.134	1038.38	447.166	20.2429	0.0149923	18.0636	115.679	107.06200000000001	68.7465	4.73157	25.5319	5.2074	230.042	36.9333	0.39455999999999997	438.625	9.29992	65.7983	175.885	165.14	0.586849	110.586	263.243	6.17601	343.483	0.0	116.46600000000001	1.7067400000000001	5950.92	7.8625	0.0632537	0.5120560000000001	4.84026	13.3219	22.5524	37.8527	15.3872	8.35882	44.897	28.9404	83.3309	126.427	84.5054	73.2134	1.8692900000000001	6.60226	110.969	3.1560799999999998	4.58564	1.4592	1.83187	2.5366	5.17278	19.8621	0.0	2.00628	229.484	19.9041	48.0699	36.5509	0.00027617099999999997	18.392	4.93585	1.40191	98.9766	173.101	79.2735	48.5796	12.1009	135.744	0.118253	57.36	2207.63	1113.33	68.5569	3.96195	444.779	201.12900000000002	150.016	41.2657	0.00277249	19.0308	2.9018599999999997	138.44299999999998	0.379323	51.5185	15.7849	1174.5	1785.95	23.3454	0.3132035	1.65263945	52.99175	511.0785	139.214	0.0	7.774725	0.782125	73.594505	2.086557	63.0997725	1.26662	39.417725	15.78105
S100A8	S100A8-001	13.4499	2767.46	6627.97	455.11	3010.35	441.63300000000004	69.0774	4236.92	5.15378	3330.53	1.38335	8.400960000000001	12.6002	43.3305	1147.64	1.9206299999999998	28.326999999999998	4.12445	10.3129	11.0093	6.47839	3.01796	98.8486	888.465	73.209	1285.46	108.679	823.7289999999999	7751.95	9569.64	17.593	22.3282	52.3629	11.4718	201.604	6.04004	0.666032	1005.13	59.0759	4280.39	5940.78	140.222	775.385	10221.2	813.079	32.1717	14.057	11.0115	15.1463	12504.7	10.849	42.9615	106.26	11013.9	0.0	4.1619	15.4265	23.1944	13.8516	12.4319	718.471	1172.42	1455.0	4732.02	3860.95	20.7257	482.51199999999994	11719.2	9842.93	4979.42	8725.98	663.1189999999999	29.4262	5903.48	15.5298	4733.86	19.5876	5189.22	2449.33	8121.29	534.561	16681.6	2977.3	1982.03	100.505	1161.07	1308.0	2381.86	1301.4	10.1699	56.8344	207.86599999999999	17649.5	6176.78	0.473797	21955.1	17.1572	3236.74	9646.84	11015.5	4.3297	10279.2	1736.35	323.75	27128.3	40.6186	5838.37	4.45003	6621.18	20.5116	106.23	18.7162	332.27099999999996	434.347	709.046	578.3430000000001	943.637	623.993	1667.36	435.972	15588.1	11971.2	4272.16	275.901	6.453469999999999	407.561	5100.38	2.6032599999999997	182.375	13.8714	11.2819	81.8827	30.7063	135.731	6.26507	6.15476	4551.16	1560.24	2486.42	1476.96	144.282	149.578	44.7605	216.136	6042.18	872.951	4484.21	1302.4	346.341	2467.66	3.14318	1267.27	21301.9	1902.4	474.213	57.0629	1089.82	7130.15	1931.03	829.622	8.78962	163.108	2.01444	761.0239999999999	10.7655	4084.88	199.32299999999998	2691.38	5495.19	319.01099999999997	6.5924855	7.696305	876.4605	4380.875	8984.38215	5.452765	72.43855	4.200305	2895.448	35.300145	963.08808	2.583045	63.495375	296.4977
S100A8	S100A8-003	0.357533	30.5473	35.308	2.01957	36.429	3.6137099999999998	0.8837940000000001	44.2368	0.0	41.1945	0.0	0.20649299999999998	0.06702369999999999	0.8262799999999999	9.89519	0.06463880000000001	1.0129700000000001	0.20142000000000002	0.29189299999999996	0.156412	0.157598	0.0	0.97019	8.92404	0.761731	14.3883	1.6965400000000002	13.4624	41.3727	83.7019	0.587709	1.01227	0.7828430000000001	0.13428900000000002	1.99522	0.0	0.0	5.462940000000001	0.6898880000000001	45.7661	70.4839	0.477012	8.98443	59.6446	6.64916	0.351115	0.07790010000000001	0.0	0.36539699999999997	158.01	0.5418970000000001	0.64593	1.40065	65.605	0.194864	0.10293	0.0	0.368644	0.0865309	0.177856	6.2396	15.1155	27.6047	43.223	28.6351	0.266836	2.8332900000000003	135.607	119.96799999999999	70.0524	87.803	4.58873	0.158278	49.3522	0.0	41.7639	0.43532	50.0319	20.3613	56.6296	5.907769999999999	156.365	19.3011	16.7956	0.780447	11.5741	13.9445	21.1513	12.2966	0.0	0.5583020000000001	2.4720299999999997	183.153	22.7252	0.0	195.905	0.0	43.9365	63.3955	95.4039	0.0824547	90.5946	23.0433	4.4945	223.317	0.265079	56.6767	0.036525	75.4213	0.21264699999999997	0.9712129999999999	0.0	3.49346	5.15723	6.941160000000001	7.01698	7.8681600000000005	6.18516	15.134	2.29009	139.59	115.229	47.5601	2.0813099999999998	0.0368705	3.1032	56.0513	0.0602961	2.05567	0.152649	0.320211	0.778516	0.402933	0.63294	0.0	0.062477099999999994	44.8935	18.615	31.5232	16.0914	1.29188	1.1667299999999998	0.386737	1.72917	59.7394	6.91828	29.8878	16.909000000000002	5.15186	25.8345	0.0312426	14.9507	202.90599999999998	17.1599	3.33166	0.36661900000000003	20.3154	75.2298	25.0174	12.95	0.120217	1.58938	0.09237719999999999	5.367290000000001	0.164697	27.0371	1.87516	44.8225	25.7101	2.56642	0.02225185	0.1528685	11.42869	39.8452	91.7386445	0.1779241	0.7685975	0.1190425	64.12309	0.30558625	10.2621645	0.04686555	0.75503365	5.1422535
S100A7A	S100A7A-003	0.0	2.59136	15.9922	0.0	0.9873049999999999	0.0	0.38043699999999997	6.30786	0.0	5.67748	0.0	0.0	0.0	0.163718	0.745363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7762	0.0	1.0191700000000001	0.0	5.75929	14.5703	1.0823399999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48632299999999995	0.0	5.21636	2.28831	0.0	0.0	2.4275900000000004	0.250834	0.0	0.0	0.0	0.0	0.565403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.571056	1.13222	1.6763	4.048019999999999	0.0	0.133663	3.69872	4.28124	4.27641	33.3408	0.711006	0.0	1.13067	0.0	0.62568	0.0	3.60408	2.05467	5.22191	0.404142	0.100727	6.259930000000001	0.0801671	0.0	0.204007	2.14557	0.46012200000000003	0.0	0.0	0.0	0.0	11.3359	10.549000000000001	0.0	0.758872	0.0	1.6309	5.78527	4.12435	0.0	5.28852	0.47346400000000005	2.37908	15.8408	0.0	2.92951	0.0	4.2274199999999995	0.0	0.0	0.0	0.0916605	0.0	0.0	0.196894	1.55284	0.0	0.09551369999999999	0.0	11.2135	1.3740700000000001	9.04389	0.0	0.0	0.0	0.565253	0.0	2.3704099999999997	0.056751800000000005	0.0	3.54359	0.0787072	0.243854	0.0	0.0	0.26110500000000003	9.33509	0.211114	1.44435	0.0	0.0	0.0	0.0	15.789000000000001	1.41079	3.58198	0.510545	1.0298399999999999	1.28492	0.0	1.02839	29.6501	0.786904	0.0	0.0	7.44785	2.44975	1.3533600000000001	1.8218299999999998	0.0	0.0	0.0	0.573996	0.0	3.23015	1.09245	1.53356	9.68551	0.328264	0.0	0.02514355	0.4749768	1.394095	0.0	0.0	0.1329555	0.0	6.6912	0.0	0.443583	0.0	0.0	0.1323875
S100A7A	S100A7A-002	0.0	0.754945	0.381947	0.0	0.272911	0.13622	0.0	0.44222799999999995	0.052768100000000005	0.17644100000000001	0.0	0.0	0.0	0.00644782	0.27624299999999996	0.0	0.13063	0.0564707	0.0	0.0	0.0	0.0	0.0	1.64155	0.0	0.719971	0.0	0.0	0.8811200000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39391	0.0	0.028835000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0120952	0.0	0.0	0.0	0.0	1.4474799999999999	0.0	0.0	0.16769900000000001	0.0	0.52018	0.816214	0.0	0.0	0.0	0.0	0.00393399	0.0874669	0.402395	0.550098	0.0	0.0	0.0	0.0	0.25244099999999997	0.0	0.0	0.0	1.64271	0.0	0.0654753	0.0	0.0	0.149419	3.11795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42984799999999995	0.0	1.61398	0.0	0.0	0.0	0.0	0.0226693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7572599999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8671030000000001	0.0	0.146567	0.10438499999999999	0.0	0.0	0.0	1.1228	0.0	0.0	0.0	0.0	0.322631	0.0	0.0	2.3839200000000003	4.02412	0.0	0.0	0.0	0.0	0.15201900000000002	0.0	0.0	0.0	0.0211448	0.0	0.0	0.481775	0.0	0.0	1.58565	0.0	0.0	0.0436139	0.0627615	2.997465	0.022211625	0.0	0.0	0.0	1.1790115	0.0	0.0	0.0	0.0	0.0
S100A7A	S100A7A-001	0.00384146	8.40815	115.82	0.1786	6.774719999999999	0.41208199999999995	2.65262	47.4961	0.107	30.291	0.00372424	0.359333	0.0335919	1.28836	25.8508	0.0184204	0.045619599999999996	0.0	0.022899799999999998	0.00527481	0.0	0.0	0.41191099999999997	45.2497	0.0108429	6.38804	0.0	18.9971	90.1862	4.53484	0.10419400000000001	0.0	0.58125	0.0	0.263139	0.030296299999999998	0.0	3.4595300000000004	0.812127	41.6879	5.2198400000000005	0.167985	0.0104472	10.2596	1.01441	0.0106347	0.0	0.0	0.0081823	1.31211	0.0365419	0.030848200000000003	0.0129847	1.31874	0.0	0.010777600000000002	0.0614994	0.0516312	0.0	0.03583630000000001	0.129483	1.9484700000000001	2.3776200000000003	2.48245	15.3251	0.0319745	0.273839	12.4142	24.500999999999998	42.0257	248.201	2.85826	0.014926499999999999	14.2815	0.0	1.39788	0.0388916	26.5283	11.4611	15.18	0.594	0.699338	7.89721	0.952514	0.0178552	1.1785700000000001	3.5360400000000003	15.2647	0.10560699999999999	0.004506800000000001	0.00896307	0.0	28.256999999999998	45.083	0.0	1.56449	0.035218900000000004	3.80283	8.25244	18.6926	0.24456799999999998	31.339000000000002	12.1313	2.41065	77.8899	0.00440016	10.8694	0.0	6.48615	0.0957896	0.0	0.0984375	0.0709525	0.06782080000000001	0.204544	4.44069	2.44703	0.374645	1.77215	1.2889700000000002	23.1272	7.182180000000001	66.2864	1.41939	0.00406389	0.0588091	2.5548599999999997	0.00627643	9.76812	0.0	0.0	2.15715	0.749257	0.973074	0.0	0.00661964	0.209959	106.921	0.0697304	4.583469999999999	0.21748299999999998	0.0313563	0.497812	0.00420803	212.05200000000002	4.11434	6.37245	0.25593499999999997	4.26394	41.1953	0.0165045	12.4918	104.887	3.32786	0.0788558	0.0342412	55.4244	21.2562	14.3686	11.0727	0.0	1.42652	0.025214	1.26306	0.00393126	27.8092	11.3422	4.18428	33.0871	0.45735299999999995	0.0	0.24344525	19.21380065	49.4546808	0.05043325	0.03239145	0.636781925	0.00172211	40.2970555	0.02876595	2.884698575	0.00145358	0.001633555	1.621388145
S100A7L2	S100A7L2-001	0.0	0.0	0.632789	0.0	0.0	0.0	0.0	0.194741	0.0	0.08607619999999999	0.07881460000000001	0.0	0.0	0.0	0.0	0.078592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.11955	0.0	0.0855804	0.45127399999999995	0.0	0.0	0.0	0.176713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.357394	0.0	0.19197999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0821489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0847315	0.0	0.3527	0.0	0.0	0.303209	0.0	0.08708339999999999	0.0	0.0805303	0.0	0.0	0.235605	0.0	0.332764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07629739999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08446000000000001	0.0	0.0	0.0	0.0	0.130977	0.0	0.0	0.0	0.0	0.0	0.06673689999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23883200000000002	0.0	0.0	0.402263	0.04476145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S100A7	S100A7-002	0.0	12.2941	190.8	3.00102	8.22232	0.0	0.723913	47.1365	0.0	5.58933	0.0	0.0	0.300521	1.51173	0.9948229999999999	0.0	0.45508699999999996	0.0	0.0	0.0	0.682811	0.0	0.0	4.7255199999999995	0.0	3.26714	0.312512	15.1409	41.1831	1.6068799999999999	0.302077	0.0	0.0	0.0	0.0	0.0	0.0	2.7974200000000002	0.0	8.75107	4.06107	4.47589	0.0	12.9884	3.08183	0.803838	0.0	0.0	0.11373699999999999	1.23981	2.36369	0.0	0.0	5.0378	0.0	6.27985e-05	0.0	0.0	0.0	0.0	0.22896	1.38573	6.9920100000000005	2.09655	6.5464199999999995	0.0	0.0	15.1505	5.29436	5.78032	96.9986	1.48942	0.6696989999999999	5.30854	0.0	2.82451	0.0	7.425560000000001	3.7667599999999997	8.66592	0.0	0.0	3.92133	0.44546800000000003	1.54915	1.06707	4.98893	0.31693699999999997	0.0	0.0	0.0	0.0	20.0436	6.35942	0.05417280000000001	0.7862180000000001	0.0	3.14902	7.536810000000001	14.1064	0.279034	7.14535	1.79387	10.2583	39.0937	1.7185400000000002e-07	2.1219099999999997	0.0	26.5508	0.0	0.0	6.59868	0.0	0.0	0.0	0.572231	1.6671900000000002	0.0	2.12207	0.0	29.9337	5.26187	12.9986	2.53462	0.0	0.0	1.88035	0.135407	8.05917	0.336574	0.060067499999999996	4.77113	1.1631200000000002	2.65674	0.0	0.0	0.0	23.8433	1.12527	3.6672	0.28658	0.0	0.0	0.0	35.4239	4.6532	4.01604	0.753272	1.4937799999999999	5.33995	0.0	4.4738	51.0522	0.656309	0.0	0.0	25.6466	10.4034	2.52769	6.45757	0.0	0.8477459999999999	0.0	2.13355	0.318252	33.9551	3.39017	3.36288	27.7105	0.0	0.0	0.173437	3.141925	12.9571	0.0	0.0	0.953505	0.0	25.30735	0.0	1.376965	0.119669	0.0	0.995625
S100A7	S100A7-001	7.886889999999999	1849.34	12392.6	174.452	1179.12	30.7772	224.005	3619.53	5.19784	2079.5	0.0	8.73018	0.0	306.762	1106.23	0.0	13.315999999999999	0.351471	22.7391	1.3806399999999999	0.0	0.12447000000000001	5.80106	2069.53	2.2696099999999997	473.292	0.0	4270.46	8632.48	2306.21	13.2569	0.0	17.3918	0.0388812	88.0286	22.7489	0.273487	832.135	77.882	2805.2	926.238	99.0595	0.667779	3038.54	397.39099999999996	20.9368	0.106547	3.1114	0.271336	331.86400000000003	0.0	4.93434	0.0	420.66900000000004	0.0	0.768201	9.60313	5.36241	0.76736	0.253449	19.1365	410.327	1201.36	1335.79	1347.61	21.2805	46.2288	2987.79	4486.16	3353.77	21102.4	255.442	21.9782	1778.05	3.11026	1060.14	7.2426	2190.13	3127.2	2381.0	173.748	92.9684	2836.94	416.468	10.7634	788.324	1315.22	385.668	74.1935	3.0986599999999997	1.3594600000000001	5.22644	12425.7	9449.91	0.0	1164.8	23.3392	1183.62	7572.15	7313.07	20.5375	8965.51	652.195	2307.05	32076.9	0.45806899999999995	2141.5	0.810125	3031.29	6.855980000000001	3.96072	34.2667	12.0247	24.1041	22.1457	101.699	1037.66	129.71	367.75300000000004	240.697	11126.9	1404.98	5585.32	68.1478	2.03665	66.0506	433.221	0.0	1246.86	0.0	0.0	514.126	76.4235	118.90700000000001	0.5894520000000001	1.7234900000000002	230.80200000000002	6044.21	4.762630000000001	744.7330000000001	40.0295	11.6675	94.6116	3.67602	11562.2	501.15	3306.58	148.817	392.403	1076.84	2.6581900000000003	1585.8	20955.8	355.207	18.1631	2.70058	2125.06	3063.81	1118.61	381.755	0.0	173.91	15.2035	435.69599999999997	0.448061	1713.17	753.3969999999999	622.961	5998.36	109.27	0.239488	4.702735	510.824155	2701.6794	17.8351	1.52996	114.0291645	0.733665	1454.68845	8.429874	437.46472	0.69905	0.344671	134.21258
