,dataset,feature,feature_importance
1765,Allen-dev-brain,orbital frontal cortex_8 pcw_M_13058,0.000585593128919
1766,Allen-dev-brain,primary motor-sensory cortex (samples)_8 pcw_M_13058,4.18090603786e-05
1767,Allen-dev-brain,parietal neocortex_8 pcw_M_13058,-1.38895582563e-05
1768,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_8 pcw_M_13058,0.000527532462868
1769,Allen-dev-brain,medial ganglionic eminence_8 pcw_M_13058,0.000376204077884
1770,Allen-dev-brain,caudal ganglionic eminence_8 pcw_M_13058,0.000482366521636
1771,Allen-dev-brain,lateral ganglionic eminence_8 pcw_M_13058,0.000291214116724
1772,Allen-dev-brain,amygdaloid complex_8 pcw_M_13058,0.000467330132917
1773,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_8 pcw_M_13058",0.000417589613893
1774,Allen-dev-brain,amygdaloid complex_12 pcw_F_12835,0.00047709685398
1775,Allen-dev-brain,hippocampus (hippocampal formation)_12 pcw_F_12835,-0.000387943422631
1776,Allen-dev-brain,hippocampus (hippocampal formation)_12 pcw_F_12960,-2.45813688594e-05
1777,Allen-dev-brain,hippocampus (hippocampal formation)_12 pcw_F_13060,-4.91018493386e-05
1778,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_26 pcw_F_12949,-4.90228426641e-05
1779,Allen-dev-brain,hippocampus (hippocampal formation)_13 pcw_M_12888,-0.000222625026116
1780,Allen-dev-brain,dorsolateral prefrontal cortex_9 pcw_M_12833,0.000283977926079
1781,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_9 pcw_M_12833,0.000163491549471
1782,Allen-dev-brain,primary motor-sensory cortex (samples)_9 pcw_M_12833,0.000178519121209
1783,Allen-dev-brain,orbital frontal cortex_9 pcw_M_12833,-9.67221096581e-05
1784,Allen-dev-brain,temporal neocortex_9 pcw_M_12833,0.000938040331113
1785,Allen-dev-brain,parietal neocortex_9 pcw_M_12833,0.00074697457662
1786,Allen-dev-brain,occipital neocortex_9 pcw_M_12833,0.000464023819444
1787,Allen-dev-brain,hippocampus (hippocampal formation)_9 pcw_M_12833,2.16744520003e-05
1788,Allen-dev-brain,amygdaloid complex_9 pcw_M_12833,0.000855633083365
1789,Allen-dev-brain,caudal ganglionic eminence_9 pcw_M_12833,0.00084068277628
1790,Allen-dev-brain,lateral ganglionic eminence_9 pcw_M_12833,0.000232068356563
1791,Allen-dev-brain,medial ganglionic eminence_9 pcw_M_12833,0.00062568707423
1792,Allen-dev-brain,amygdaloid complex_13 pcw_M_12888,0.00051662366635
1793,Allen-dev-brain,amygdaloid complex_13 pcw_F_12834,0.000167568043487
1794,Allen-dev-brain,hippocampus (hippocampal formation)_13 pcw_F_12834,-0.000504409126754
1795,Allen-dev-brain,hippocampus (hippocampal formation)_16 pcw_M_12879,0.000741200585329
1796,Allen-dev-brain,amygdaloid complex_24 pcw_M_12288,-0.000429518894183
1797,Allen-dev-brain,amygdaloid complex_17 pcw_F_12880,0.000324488135336
1798,Allen-dev-brain,dorsal thalamus_8 pcw_M_13058,-0.00155843999986
1799,Allen-dev-brain,amygdaloid complex_12 pcw_F_12960,0.000530545261542
1800,Allen-dev-brain,amygdaloid complex_12 pcw_F_13060,0.00055822769644
1801,Allen-dev-brain,cerebellum_12 pcw_F_12960,0.000475978530015
1802,Allen-dev-brain,cerebellar cortex_12 pcw_F_13060,0.000102166914734
1803,Allen-dev-brain,striatum_16 pcw_M_12879,0.00025680172074
1804,Allen-dev-brain,amygdaloid complex_16 pcw_M_12879,0.000512930961252
1805,Allen-dev-brain,striatum_12 pcw_F_12960,2.49501716698e-05
1806,Allen-dev-brain,striatum_13 pcw_M_12888,-0.000476565141132
1807,Allen-dev-brain,striatum_12 pcw_F_12835,-0.000815934987437
1808,Allen-dev-brain,dorsal thalamus_12 pcw_F_13060,-0.000155990344296
1809,Allen-dev-brain,mediodorsal nucleus of thalamus_16 pcw_M_12879,0.000842325725838
1810,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_16 pcw_M_12879,0.000185814461018
1811,Allen-dev-brain,cerebellar cortex_24 pcw_M_12288,0.000438211303087
1812,Allen-dev-brain,hippocampus (hippocampal formation)_24 pcw_M_12288,-0.000136444141095
1813,Allen-dev-brain,upper (rostral) rhombic lip_8 pcw_M_13058,-0.000336728779232
1814,Allen-dev-brain,upper (rostral) rhombic lip_9 pcw_M_12833,0.000123204940201
1815,Allen-dev-brain,cerebellum_13 pcw_M_12888,0.000113320027516
1816,Allen-dev-brain,cerebellum_13 pcw_F_12834,0.000380113855388
1817,Allen-dev-brain,cerebellar cortex_17 pcw_F_12880,0.000356936407156
1818,Allen-dev-brain,cerebellar cortex_21 pcw_M_12886,0.000310555248197
1819,Allen-dev-brain,cerebellar cortex_21 pcw_F_12365,0.000566228975884
1820,Allen-dev-brain,dorsal thalamus_12 pcw_F_12835,-2.33169390148e-06
1821,Allen-dev-brain,striatum_12 pcw_F_13060,0.000174125031268
1822,Allen-dev-brain,striatum_13 pcw_M_12820,9.34059393973e-05
1823,Allen-dev-brain,striatum_16 pcw_M_12287,7.10670630619e-05
1824,Allen-dev-brain,striatum_21 pcw_M_12886,-0.000125218496603
1825,Allen-dev-brain,striatum_16 pcw_M_12837,0.000187739602048
1826,Allen-dev-brain,striatum_13 pcw_F_12834,-0.000371350211585
1827,Allen-dev-brain,striatum_24 pcw_M_12288,-3.76344164799e-05
1828,Allen-dev-brain,primary auditory cortex (core)_13 pcw_M_12820,0.000509550225185
1829,Allen-dev-brain,orbital frontal cortex_13 pcw_M_12820,0.000789898808079
1830,Allen-dev-brain,hippocampus (hippocampal formation)_13 pcw_M_12820,-0.000246539484789
1831,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_12 pcw_F_12835",0.000504790531514
1832,Allen-dev-brain,dorsolateral prefrontal cortex_16 pcw_M_12879,0.000996842973446
1833,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_16 pcw_M_12879",0.000766775999613
1834,Allen-dev-brain,primary auditory cortex (core)_12 pcw_F_12835,0.000403287051364
1835,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_12 pcw_F_12835,0.000469400060229
1836,Allen-dev-brain,posteroventral (inferior) parietal cortex_12 pcw_F_12835,0.000468516437802
1837,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_12 pcw_F_12835",0.000367393746193
1838,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_12 pcw_F_12835,0.000306959306423
1839,Allen-dev-brain,"primary motor cortex (area M1, area 4)_12 pcw_F_12835",0.000443841572794
1840,Allen-dev-brain,ventrolateral prefrontal cortex_12 pcw_F_12835,0.00058977507259
1841,Allen-dev-brain,dorsolateral prefrontal cortex_12 pcw_F_12835,0.000666977309871
1842,Allen-dev-brain,orbital frontal cortex_12 pcw_F_12835,0.000568265276934
1843,Allen-dev-brain,"primary motor cortex (area M1, area 4)_12 pcw_F_12960",0.000424248440822
1844,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_13 pcw_F_12834",4.13927462969e-05
1845,Allen-dev-brain,"primary motor cortex (area M1, area 4)_13 pcw_F_12834",0.000206497355405
1846,Allen-dev-brain,ventrolateral prefrontal cortex_13 pcw_F_12834,0.000163464075817
1847,Allen-dev-brain,posteroventral (inferior) parietal cortex_13 pcw_F_12834,-5.24374196849e-05
1848,Allen-dev-brain,dorsolateral prefrontal cortex_13 pcw_F_12834,-1.04956322322e-05
1849,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_13 pcw_F_12834,-0.000333928442095
1850,Allen-dev-brain,orbital frontal cortex_13 pcw_F_12834,9.16501981846e-05
1851,Allen-dev-brain,"primary motor cortex (area M1, area 4)_13 pcw_M_12820",0.000913314338071
1852,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_13 pcw_M_12820",0.000726373892243
1853,Allen-dev-brain,posteroventral (inferior) parietal cortex_13 pcw_M_12820,0.000626302346968
1854,Allen-dev-brain,ventrolateral prefrontal cortex_13 pcw_M_12820,0.000964572714297
1855,Allen-dev-brain,dorsolateral prefrontal cortex_13 pcw_M_12820,0.000944376945657
1856,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_13 pcw_M_12820,0.000689062549159
1857,Allen-dev-brain,amygdaloid complex_13 pcw_M_12820,0.000377040498013
1858,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_13 pcw_M_12820",0.00027812163503
1859,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_13 pcw_M_12820,0.000434367223596
1860,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_13 pcw_M_12820",0.000196199795195
1861,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_12 pcw_F_12835",-0.000151178844343
1862,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_12 pcw_F_12960",-3.8121178044e-05
1863,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_13 pcw_F_12834",-0.000697833483431
1864,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_12 pcw_F_13060",-6.35481886974e-05
1865,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_13 pcw_M_12888",-0.000238993045005
1866,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_12 pcw_F_12960,0.000340803832189
1867,Allen-dev-brain,posteroventral (inferior) parietal cortex_12 pcw_F_12960,0.000531848675162
1868,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_12 pcw_F_12960",0.000343769903944
1869,Allen-dev-brain,primary auditory cortex (core)_12 pcw_F_12960,0.00079523706522
1870,Allen-dev-brain,dorsolateral prefrontal cortex_12 pcw_F_12960,0.000574427906385
1871,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_12 pcw_F_12960",0.000555084943004
1872,Allen-dev-brain,ventrolateral prefrontal cortex_12 pcw_F_12960,0.00048179457972
1873,Allen-dev-brain,orbital frontal cortex_12 pcw_F_12960,0.000417561631979
1874,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_12 pcw_F_13060",0.000182397448458
1875,Allen-dev-brain,posteroventral (inferior) parietal cortex_12 pcw_F_13060,0.00047581639406
1876,Allen-dev-brain,"primary motor cortex (area M1, area 4)_12 pcw_F_13060",0.000551908218931
1877,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_12 pcw_F_13060",0.000414837358231
1878,Allen-dev-brain,ventrolateral prefrontal cortex_12 pcw_F_13060,0.000516460199602
1879,Allen-dev-brain,primary auditory cortex (core)_12 pcw_F_13060,0.000558463867444
1880,Allen-dev-brain,dorsolateral prefrontal cortex_12 pcw_F_13060,0.000448704911925
1881,Allen-dev-brain,orbital frontal cortex_12 pcw_F_13060,0.000666992834232
1882,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_12 pcw_F_13060,0.000379222533555
1883,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_13 pcw_M_12888",-1.05666968618e-06
1884,Allen-dev-brain,primary auditory cortex (core)_13 pcw_M_12888,0.000132632561472
1885,Allen-dev-brain,ventrolateral prefrontal cortex_13 pcw_M_12888,0.000240368189433
1886,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_13 pcw_M_12888",0.000154569508143
1887,Allen-dev-brain,"primary motor cortex (area M1, area 4)_13 pcw_M_12888",5.57617882272e-05
1888,Allen-dev-brain,dorsolateral prefrontal cortex_13 pcw_M_12888,0.000220473297245
1889,Allen-dev-brain,posteroventral (inferior) parietal cortex_13 pcw_M_12888,2.36305322566e-05
1890,Allen-dev-brain,orbital frontal cortex_13 pcw_M_12888,8.76864906136e-06
1891,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_13 pcw_M_12888,-0.000189080519065
1892,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_13 pcw_F_12834,-0.000355276314906
1893,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_13 pcw_F_12834",-0.000305595673395
1894,Allen-dev-brain,primary auditory cortex (core)_13 pcw_F_12834,9.23639183566e-06
1895,Allen-dev-brain,hippocampus (hippocampal formation)_21 pcw_M_12886,-0.000437626455734
1896,Allen-dev-brain,amygdaloid complex_21 pcw_M_12886,-9.28229417737e-05
1897,Allen-dev-brain,ventrolateral prefrontal cortex_21 pcw_M_12886,-0.000438468633739
1898,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_16 pcw_M_12879",0.000373964345962
1899,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_16 pcw_M_12879,0.000453286939894
1900,Allen-dev-brain,primary auditory cortex (core)_16 pcw_M_12879,0.000555564374588
1901,Allen-dev-brain,primary motor-sensory cortex (samples)_16 pcw_M_12879,0.000632521636055
1902,Allen-dev-brain,ventrolateral prefrontal cortex_16 pcw_M_12879,0.00075043062724
1903,Allen-dev-brain,posteroventral (inferior) parietal cortex_16 pcw_M_12879,0.000244645464264
1904,Allen-dev-brain,primary motor-sensory cortex (samples)_17 pcw_F_12880,0.000328422798585
1905,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_17 pcw_F_12880,0.000408034445112
1906,Allen-dev-brain,primary auditory cortex (core)_17 pcw_F_12880,0.000303209264065
1907,Allen-dev-brain,orbital frontal cortex_17 pcw_F_12880,0.000561037846103
1908,Allen-dev-brain,posteroventral (inferior) parietal cortex_17 pcw_F_12880,0.000574542180669
1909,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_21 pcw_M_12886,0.000106786475677
1910,Allen-dev-brain,orbital frontal cortex_21 pcw_M_12886,0.000155680677132
1911,Allen-dev-brain,"primary motor cortex (area M1, area 4)_21 pcw_M_12886",0.000219043293837
1912,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_21 pcw_M_12886",0.000399559669891
1913,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_21 pcw_M_12886",0.000438061256241
1914,Allen-dev-brain,posteroventral (inferior) parietal cortex_21 pcw_M_12886,0.000354207115251
1915,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_21 pcw_M_12886,4.62659825903e-05
1916,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_21 pcw_M_12886",-0.000185079104957
1917,Allen-dev-brain,dorsolateral prefrontal cortex_21 pcw_M_12886,-0.000329912215917
1918,Allen-dev-brain,dorsolateral prefrontal cortex_24 pcw_M_12288,0.000185480306795
1919,Allen-dev-brain,ventrolateral prefrontal cortex_24 pcw_M_12288,0.000142043225919
1920,Allen-dev-brain,orbital frontal cortex_24 pcw_M_12288,0.000346677005141
1921,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_24 pcw_M_12288,0.000152099520266
1922,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_24 pcw_M_12288",-4.26164563569e-05
1923,Allen-dev-brain,primary auditory cortex (core)_24 pcw_M_12288,0.00012113484378
1924,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_24 pcw_M_12288",0.000129499126151
1925,Allen-dev-brain,posteroventral (inferior) parietal cortex_24 pcw_M_12288,-1.210608535e-05
1926,Allen-dev-brain,"primary motor cortex (area M1, area 4)_24 pcw_M_12288",-9.25892473679e-05
1927,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_24 pcw_M_12288,-0.000140864176716
1928,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_24 pcw_M_12288",-0.000359356934653
1929,Allen-dev-brain,ventrolateral prefrontal cortex_16 pcw_M_12837,0.00106048077228
1930,Allen-dev-brain,orbital frontal cortex_16 pcw_M_12837,0.00097309989477
1931,Allen-dev-brain,dorsolateral prefrontal cortex_16 pcw_M_12837,0.000835671282732
1932,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_16 pcw_M_12837,0.000585443048965
1933,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_16 pcw_M_12837,0.000138617602292
1934,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_16 pcw_M_12837",3.32328208436e-05
1935,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_16 pcw_M_12837",0.000450096795849
1936,Allen-dev-brain,hippocampus (hippocampal formation)_16 pcw_M_12837,0.000119081004662
1937,Allen-dev-brain,posteroventral (inferior) parietal cortex_16 pcw_M_12837,0.000423065805512
1938,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_16 pcw_M_12837",0.000849059653571
1939,Allen-dev-brain,primary auditory cortex (core)_16 pcw_M_12837,0.000743603660732
1940,Allen-dev-brain,"primary motor cortex (area M1, area 4)_16 pcw_M_12837",0.00129733960578
1941,Allen-dev-brain,dorsolateral prefrontal cortex_16 pcw_M_12287,-3.63103043629e-05
1942,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_16 pcw_M_12287,-0.000419209105159
1943,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_16 pcw_M_12287,-0.000231516333213
1944,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_16 pcw_M_12287",-0.00039433484436
1945,Allen-dev-brain,ventrolateral prefrontal cortex_16 pcw_M_12287,0.000138342999451
1946,Allen-dev-brain,orbital frontal cortex_16 pcw_M_12287,-5.10913216203e-05
1947,Allen-dev-brain,posteroventral (inferior) parietal cortex_16 pcw_M_12287,3.3916569344e-05
1948,Allen-dev-brain,primary auditory cortex (core)_16 pcw_M_12287,-2.89565717575e-05
1949,Allen-dev-brain,dorsolateral prefrontal cortex_17 pcw_F_12880,0.000346671031423
1950,Allen-dev-brain,ventrolateral prefrontal cortex_17 pcw_F_12880,0.000113621856958
1951,Allen-dev-brain,ventrolateral prefrontal cortex_19 pcw_F_12885,0.000172962107115
1952,Allen-dev-brain,dorsolateral prefrontal cortex_19 pcw_F_12885,0.000251163308087
1953,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_19 pcw_F_12885,-0.000228871092173
1954,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_17 pcw_F_12880,-0.000131210261699
1955,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_17 pcw_F_12880",-0.0003114085344
1956,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_19 pcw_F_12885,0.000140230640051
1957,Allen-dev-brain,primary auditory cortex (core)_19 pcw_F_12885,0.000101200866752
1958,Allen-dev-brain,posteroventral (inferior) parietal cortex_19 pcw_F_12885,0.000196804483178
1959,Allen-dev-brain,primary motor-sensory cortex (samples)_19 pcw_F_12885,4.19937629006e-05
1960,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_19 pcw_F_12885",-0.000131679530041
1961,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_21 pcw_F_12365",1.19727783931e-05
1962,Allen-dev-brain,striatum_17 pcw_F_12880,-3.78592363388e-05
1963,Allen-dev-brain,striatum_19 pcw_F_12885,9.70494331013e-07
1964,Allen-dev-brain,hippocampus (hippocampal formation)_17 pcw_F_12880,-0.00019574042692
1965,Allen-dev-brain,hippocampus (hippocampal formation)_19 pcw_F_12885,-0.000643709058273
1966,Allen-dev-brain,amygdaloid complex_16 pcw_M_12837,0.000192829624602
1967,Allen-dev-brain,dorsal thalamus_9 pcw_M_12833,-0.0012631490164
1968,Allen-dev-brain,dorsal thalamus_12 pcw_F_12960,-0.000391675237462
1969,Allen-dev-brain,mediodorsal nucleus of thalamus_13 pcw_F_12834,-0.000620410550371
1970,Allen-dev-brain,mediodorsal nucleus of thalamus_16 pcw_M_12837,0.000361074994087
1971,Allen-dev-brain,mediodorsal nucleus of thalamus_16 pcw_M_12287,-0.00013685826471
1972,Allen-dev-brain,mediodorsal nucleus of thalamus_24 pcw_M_12288,0.000135269017095
1973,Allen-dev-brain,mediodorsal nucleus of thalamus_17 pcw_F_12880,3.99910857957e-05
1974,Allen-dev-brain,mediodorsal nucleus of thalamus_19 pcw_F_12885,0.000177043934767
